prefix,expression,term_count,constant_count,operator_count,epoch_90,best_reward,mean_reward,top_reward
Y add x add mul INT- 1 mul pow cos x INT- 1 sin x mul div INT+ 1 INT+ 3 mul pow cos x INT- 3 pow sin x INT+ 3,x + sin(x)**3/(3*cos(x)**3) - sin(x)/cos(x),7,2,7
Y mul div INT+ 1 INT+ 2 mul x sqrt INT+ 2,sqrt(2)*x/2,3,2,1
Y mul div INT+ 1 INT+ 4 mul sqrt INT+ 2 pow x INT+ 2,sqrt(2)*x**2/4,3,2,2
Y ln mul sqrt INT+ 2 sqrt x,log(sqrt(2)*sqrt(x)),1,0,1
Y add mul div INT- 1 INT+ 2 x add mul div INT+ 1 INT+ 2 mul x ln INT+ 2 mul div INT+ 1 INT+ 2 mul x ln x,x*log(x)/2 - x/2 + x*log(2)/2,8,4,5
Y add x mul pow x INT+ 2 add INT+ 3 x,x**2*(x + 3) + x,4,1,4
Y add pow x INT+ 3 add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 1 INT+ 4 pow x INT+ 4,x**4/4 + x**3 + x**2/2,5,2,6
Y add x mul x add INT+ 5 mul INT+ 2 x,x*(2*x + 5) + x,5,2,4
Y add mul INT+ 3 pow x INT+ 2 mul div INT+ 2 INT+ 3 pow x INT+ 3,2*x**3/3 + 3*x**2,4,2,5
Y mul pow x INT+ 2 add INT+ 1 pow x INT+ 2,x**2*(x**2 + 1),3,1,4
Y add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul div INT+ 1 INT+ 5 pow x INT+ 5,x**5/5 + x**3/3,4,2,5
Y mul div INT+ 2 INT+ 3 pow x INT+ 3,2*x**3/3,2,1,2
Y mul div INT+ 1 INT+ 6 pow x INT+ 4,x**4/6,2,1,2
Y mul div INT+ 1 INT+ 3 mul sqrt INT+ 3 sqrt x,sqrt(3)*sqrt(x)/3,3,2,2
Y mul div INT+ 2 INT+ 9 mul sqrt INT+ 3 pow x div INT+ 3 INT+ 2,2*sqrt(3)*x**(3/2)/9,3,2,2
Y pow cos x INT+ 4,cos(x)**4,1,0,1
Y add mul div INT+ 3 INT+ 8 x add mul div INT+ 1 INT+ 4 mul pow cos x INT+ 3 sin x mul div INT+ 3 INT+ 8 mul cos x sin x,3*x/8 + sin(x)*cos(x)**3/4 + 3*sin(x)*cos(x)/8,8,3,8
Y mul INT+ 2 pow x div INT+ 7 INT+ 2,2*x**(7/2),2,1,2
Y mul div INT+ 4 INT+ 9 pow x div INT+ 9 INT+ 2,4*x**(9/2)/9,2,1,2
Y pow add INT+ 1 pow x INT+ 2 div INT- 1 INT+ 2,1/sqrt(x**2 + 1),1,0,1
Y asinh x,asinh(x),1,0,1
Y add pow x INT+ 2 mul INT+ 2 pow x INT- 1,x**2 + 2/x,3,1,4
Y add mul INT+ 2 ln x mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 + 2*log(x),4,2,5
Y add x mul INT+ 3 sqrt x,3*sqrt(x) + x,3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul INT+ 2 pow x div INT+ 3 INT+ 2,2*x**(3/2) + x**2/2,4,2,5
Y add x mul pow x INT+ 2 add INT+ 5 x,x**2*(x + 5) + x,4,1,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul div INT+ 5 INT+ 3 pow x INT+ 3,x**4/4 + 5*x**3/3 + x**2/2,6,3,7
Y mul pow x INT+ 4 add x pow x INT+ 2,x**4*(x**2 + x),3,0,4
Y add mul div INT+ 1 INT+ 6 pow x INT+ 6 mul div INT+ 1 INT+ 7 pow x INT+ 7,x**7/7 + x**6/6,4,2,5
Y add mul INT+ 4 x mul INT+ 4 pow x INT+ 3,4*x**3 + 4*x,4,2,4
Y add pow x INT+ 4 mul INT+ 2 pow x INT+ 2,x**4 + 2*x**2,3,1,4
Y mul div INT+ 1 INT+ 1 6 x,x/16,2,1,1
Y mul div INT+ 1 INT+ 3 2 pow x INT+ 2,x**2/32,2,1,2
Y add pow x INT+ 2 mul x sin x,x**2 + x*sin(x),3,0,4
Y add mul div INT+ 1 INT+ 3 pow x INT+ 3 add mul INT- 1 mul x cos x sin x,x**3/3 - x*cos(x) + sin(x),6,2,6
Y mul div INT+ 5 INT+ 3 pow x INT+ 2,5*x**2/3,2,1,2
Y mul div INT+ 5 INT+ 9 pow x INT+ 3,5*x**3/9,2,1,2
Y mul x cos mul INT+ 4 x,x*cos(4*x),2,0,2
Y add mul div INT+ 1 INT+ 1 6 cos mul INT+ 4 x mul div INT+ 1 INT+ 4 mul x sin mul INT+ 4 x,x*sin(4*x)/4 + cos(4*x)/16,5,2,5
Y add x mul sqrt INT+ 5 sqrt x,sqrt(5)*sqrt(x) + x,3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 2 INT+ 3 mul sqrt INT+ 5 pow x div INT+ 3 INT+ 2,2*sqrt(5)*x**(3/2)/3 + x**2/2,5,3,5
Y add pow x INT+ 2 mul INT- 4 x,x**2 - 4*x,3,1,3
Y add mul INT- 2 pow x INT+ 2 mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 - 2*x**2,4,2,5
Y ln add x mul INT+ 2 pow x INT+ 2,log(2*x**2 + x),1,0,1
Y add mul div INT+ 1 INT+ 2 ln add INT+ 1 mul INT+ 2 x add mul INT- 2 x mul x ln add x mul INT+ 2 pow x INT+ 2,x*log(2*x**2 + x) - 2*x + log(2*x + 1)/2,6,2,6
Y add x mul INT+ 4 sqrt x,4*sqrt(x) + x,3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 8 INT+ 3 pow x div INT+ 3 INT+ 2,8*x**(3/2)/3 + x**2/2,4,2,5
Y mul x tanh INT+ 1,x*tanh(1),2,1,1
Y mul div INT+ 1 INT+ 2 mul pow x INT+ 2 tanh INT+ 1,x**2*tanh(1)/2,3,2,2
Y tanh add INT+ 1 x,tanh(x + 1),1,0,1
Y add x mul INT- 1 ln add INT+ 1 tanh add INT+ 1 x,x - log(tanh(x + 1) + 1),3,1,3
Y tan mul div INT+ 1 INT+ 2 x,tan(x/2),1,0,1
Y mul INT- 2 ln cos mul div INT+ 1 INT+ 2 x,-2*log(cos(x/2)),2,1,2
Y mul x cosh INT+ 1,x*cosh(1),2,1,1
Y mul div INT+ 1 INT+ 2 mul pow x INT+ 2 cosh INT+ 1,x**2*cosh(1)/2,3,2,2
Y add x mul INT- 1 pow x INT- 2,x - 1/x**2,3,1,3
Y add pow x INT- 1 mul div INT+ 1 INT+ 2 pow x INT+ 2,x**2/2 + 1/x,3,1,4
Y add x exp mul INT- 1 x,x + exp(-x),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul INT- 1 exp mul INT- 1 x,x**2/2 - exp(-x),4,2,5
Y add mul div INT+ 1 INT+ 3 x mul div INT+ 1 INT+ 3 pow x INT+ 2,x**2/3 + x/3,4,2,4
Y add mul div INT+ 1 INT+ 6 pow x INT+ 2 mul div INT+ 1 INT+ 9 pow x INT+ 3,x**3/9 + x**2/6,4,2,5
Y pow sin x INT+ 4,sin(x)**4,1,0,1
Y add mul div INT+ 3 INT+ 8 x add mul div INT- 3 INT+ 8 mul cos x sin x mul div INT- 1 INT+ 4 mul pow sin x INT+ 3 cos x,3*x/8 - sin(x)**3*cos(x)/4 - 3*sin(x)*cos(x)/8,8,3,8
Y mul add x pow x INT+ 2 ln x,(x**2 + x)*log(x),3,0,4
Y add mul div INT- 1 INT+ 4 pow x INT+ 2 add mul div INT- 1 INT+ 9 pow x INT+ 3 mul add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 1 INT+ 3 pow x INT+ 3 ln x,-x**3/9 - x**2/4 + (x**3/3 + x**2/2)*log(x),9,4,12
Y add x ln mul INT+ 2 pow x INT+ 2,x + log(2*x**2),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 2 x mul x ln mul INT+ 2 pow x INT+ 2,x**2/2 + x*log(2*x**2) - 2*x,6,2,6
Y mul x add pow x INT+ 2 sin x,x*(x**2 + sin(x)),3,0,4
Y add mul div INT+ 1 INT+ 4 pow x INT+ 4 add mul INT- 1 mul x cos x sin x,x**4/4 - x*cos(x) + sin(x),6,2,6
Y add x mul x add INT+ 3 mul INT+ 2 x,x*(2*x + 3) + x,5,2,4
Y add mul INT+ 2 pow x INT+ 2 mul div INT+ 2 INT+ 3 pow x INT+ 3,2*x**3/3 + 2*x**2,4,2,5
Y add sqrt x pow x INT+ 4,sqrt(x) + x**4,2,0,3
Y add mul div INT+ 1 INT+ 5 pow x INT+ 5 mul div INT+ 2 INT+ 3 pow x div INT+ 3 INT+ 2,2*x**(3/2)/3 + x**5/5,4,2,5
Y mul x sin mul INT+ 4 x,x*sin(4*x),2,0,2
Y add mul div INT+ 1 INT+ 1 6 sin mul INT+ 4 x mul div INT- 1 INT+ 4 mul x cos mul INT+ 4 x,-x*cos(4*x)/4 + sin(4*x)/16,5,2,5
Y mul x sinh INT+ 1,x*sinh(1),2,1,1
Y mul div INT+ 1 INT+ 2 mul pow x INT+ 2 sinh INT+ 1,x**2*sinh(1)/2,3,2,2
Y acosh add INT+ 1 x,acosh(x + 1),1,0,1
Y add mul INT- 1 sqrt add pow x INT+ 2 mul INT+ 2 x add mul x acosh add INT+ 1 x acosh add INT+ 1 x,x*acosh(x + 1) - sqrt(x**2 + 2*x) + acosh(x + 1),5,1,6
Y mul x ln mul INT+ 4 x,x*log(4*x),2,0,2
Y add mul div INT- 1 INT+ 4 pow x INT+ 2 mul div INT+ 1 INT+ 2 mul pow x INT+ 2 ln mul INT+ 4 x,x**2*log(4*x)/2 - x**2/4,5,2,6
Y atanh add INT+ 1 x,atanh(x + 1),1,0,1
Y add mul x atanh add INT+ 1 x ln add INT+ 2 x,x*atanh(x + 1) + log(x + 2),3,0,4
Y add x pow x INT+ 7,x**7 + x,2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 1 INT+ 8 pow x INT+ 8,x**8/8 + x**2/2,4,2,5
Y add INT- 2 mul INT+ 3 x,3*x - 2,3,2,2
Y add mul INT- 2 x mul div INT+ 3 INT+ 2 pow x INT+ 2,3*x**2/2 - 2*x,4,2,4
Y add INT+ 1 add x mul INT+ 2 pow x INT+ 2,2*x**2 + x + 1,4,2,3
Y add x add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 2 INT+ 3 pow x INT+ 3,2*x**3/3 + x**2/2 + x,5,2,5
Y mul INT+ 2 mul pow x INT+ 2 exp mul INT- 1 x,2*x**2*exp(-x),3,1,3
Y mul add INT- 4 add mul INT- 4 x mul INT- 2 pow x INT+ 2 exp mul INT- 1 x,(-2*x**2 - 4*x - 4)*exp(-x),6,3,6
Y add x pow ln x INT+ 3,x + log(x)**3,2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 6 x add mul x pow ln x INT+ 3 add mul INT- 3 mul x pow ln x INT+ 2 mul INT+ 6 mul x ln x,x**2/2 + x*log(x)**3 - 3*x*log(x)**2 + 6*x*log(x) - 6*x,12,4,10
Y ln mul div INT+ 1 INT+ 2 x,log(x/2),1,0,1
Y add mul INT- 1 x mul x ln mul div INT+ 1 INT+ 2 x,x*log(x/2) - x,4,1,4
Y mul pow x INT+ 3 pow ln x INT+ 3,x**3*log(x)**3,2,0,3
Y add mul div INT- 3 INT+ 1 2 8 pow x INT+ 4 add mul div INT- 3 INT+ 1 6 mul pow x INT+ 4 pow ln x INT+ 2 add mul div INT+ 1 INT+ 4 mul pow x INT+ 4 pow ln x INT+ 3 mul div INT+ 3 INT+ 3 2 mul pow x INT+ 4 ln x,x**4*log(x)**3/4 - 3*x**4*log(x)**2/16 + 3*x**4*log(x)/32 - 3*x**4/128,11,4,12
Y pow ln x INT+ 4,log(x)**4,1,0,1
Y add mul INT+ 2 4 x add mul x pow ln x INT+ 4 add mul INT- 2 4 mul x ln x add mul INT- 4 mul x pow ln x INT+ 3 mul INT+ 1 2 mul x pow ln x INT+ 2,x*log(x)**4 - 4*x*log(x)**3 + 12*x*log(x)**2 - 24*x*log(x) + 24*x,13,4,10
Y mul add x pow x INT+ 2 cos x,(x**2 + x)*cos(x),3,0,4
Y add mul INT- 2 sin x add mul x sin x add mul pow x INT+ 2 sin x add mul INT+ 2 mul x cos x cos x,x**2*sin(x) + x*sin(x) + 2*x*cos(x) - 2*sin(x) + cos(x),10,2,11
Y pow add INT+ 1 x INT+ 5,(x + 1)**5,1,0,1
Y add x add pow x INT+ 5 add mul div INT+ 1 INT+ 6 pow x INT+ 6 add mul div INT+ 5 INT+ 2 pow x INT+ 2 add mul div INT+ 5 INT+ 2 pow x INT+ 4 mul div INT+ 1 0 INT+ 3 pow x INT+ 3,x**6/6 + x**5 + 5*x**4/2 + 10*x**3/3 + 5*x**2/2 + x,10,4,10
Y add x pow tan x INT+ 3,x + tan(x)**3,2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 2 pow cos x INT- 2 ln cos x,x**2/2 + log(cos(x)) + 1/(2*cos(x)**2),5,2,6
Y mul x add sqrt x pow x INT+ 2,x*(sqrt(x) + x**2),3,0,4
Y add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul div INT+ 2 INT+ 5 pow x div INT+ 5 INT+ 2,2*x**(5/2)/5 + x**4/4,4,2,5
Y acos add INT+ 1 x,acos(x + 1),1,0,1
Y add mul INT- 1 sqrt add mul INT- 1 pow x INT+ 2 mul INT- 2 x add mul x acos add INT+ 1 x acos add INT+ 1 x,x*acos(x + 1) - sqrt(-x**2 - 2*x) + acos(x + 1),5,1,6
Y add mul INT+ 4 x mul INT+ 4 sqrt x,4*sqrt(x) + 4*x,4,2,4
Y add mul INT+ 2 pow x INT+ 2 mul div INT+ 8 INT+ 3 pow x div INT+ 3 INT+ 2,8*x**(3/2)/3 + 2*x**2,4,2,5
Y add x mul INT- 1 mul x add x pow x INT+ 2,-x*(x**2 + x) + x,5,1,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT- 1 INT+ 3 pow x INT+ 3 mul div INT- 1 INT+ 4 pow x INT+ 4,-x**4/4 - x**3/3 + x**2/2,6,3,7
Y add x pow cos x INT+ 3,x + cos(x)**3,2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT- 1 INT+ 3 pow sin x INT+ 3 sin x,x**2/2 - sin(x)**3/3 + sin(x),5,2,6
Y mul pow x INT+ 5 ln x,x**5*log(x),2,0,3
Y add mul div INT- 1 INT+ 3 6 pow x INT+ 6 mul div INT+ 1 INT+ 6 mul pow x INT+ 6 ln x,x**6*log(x)/6 - x**6/36,5,2,6
Y add mul div INT+ 1 INT+ 4 x mul div INT+ 1 INT+ 4 pow x INT+ 2,x**2/4 + x/4,4,2,4
Y add mul div INT+ 1 INT+ 8 pow x INT+ 2 mul div INT+ 1 INT+ 1 2 pow x INT+ 3,x**3/12 + x**2/8,4,2,5
Y mul x add pow x INT+ 2 cos x,x*(x**2 + cos(x)),3,0,4
Y add mul div INT+ 1 INT+ 4 pow x INT+ 4 add mul x sin x cos x,x**4/4 + x*sin(x) + cos(x),5,1,6
Y asin add INT+ 1 x,asin(x + 1),1,0,1
Y add sqrt add mul INT- 1 pow x INT+ 2 mul INT- 2 x add mul x asin add INT+ 1 x asin add INT+ 1 x,x*asin(x + 1) + sqrt(-x**2 - 2*x) + asin(x + 1),4,0,5
Y mul pow x INT+ 2 pow add INT+ 5 x INT+ 2,x**2*(x + 5)**2,2,0,3
Y add mul div INT+ 1 INT+ 5 pow x INT+ 5 add mul div INT+ 5 INT+ 2 pow x INT+ 4 mul div INT+ 2 5 INT+ 3 pow x INT+ 3,x**5/5 + 5*x**4/2 + 25*x**3/3,6,3,7
Y add mul INT+ 2 x mul INT+ 4 pow x INT+ 3,4*x**3 + 2*x,4,2,4
Y add pow x INT+ 2 pow x INT+ 4,x**4 + x**2,2,0,3
Y add x pow sin x INT+ 3,x + sin(x)**3,2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 1 cos x mul div INT+ 1 INT+ 3 pow cos x INT+ 3,x**2/2 + cos(x)**3/3 - cos(x),6,3,7
Y add x mul div INT+ 1 INT+ 3 pow x INT- 1,x + 1/(3*x),3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 1 INT+ 3 ln x,x**2/2 + log(x)/3,4,2,5
Y asinh add INT+ 1 x,asinh(x + 1),1,0,1
Y add mul INT- 1 sqrt add INT+ 2 add pow x INT+ 2 mul INT+ 2 x add mul x asinh add INT+ 1 x asinh add INT+ 1 x,x*asinh(x + 1) - sqrt(x**2 + 2*x + 2) + asinh(x + 1),5,1,6
Y mul x add pow x INT+ 2 mul INT+ 4 x,x*(x**2 + 4*x),4,1,4
Y add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul div INT+ 4 INT+ 3 pow x INT+ 3,x**4/4 + 4*x**3/3,4,2,5
Y mul x add pow x INT+ 2 exp x,x*(x**2 + exp(x)),3,0,4
Y add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul add INT- 1 x exp x,x**4/4 + (x - 1)*exp(x),5,2,6
Y exp mul div INT+ 3 INT+ 2 x,exp(3*x/2),1,0,1
Y mul div INT+ 2 INT+ 3 exp mul div INT+ 3 INT+ 2 x,2*exp(3*x/2)/3,2,1,2
Y mul INT+ 4 mul x add x pow x INT+ 2,4*x*(x**2 + x),4,1,3
Y add pow x INT+ 4 mul div INT+ 4 INT+ 3 pow x INT+ 3,x**4 + 4*x**3/3,3,1,4
Y cosh add INT+ 1 x,cosh(x + 1),1,0,1
Y sinh add INT+ 1 x,sinh(x + 1),1,0,1
Y mul div INT+ 1 INT+ 4 pow x INT- 3,1/(4*x**3),2,1,2
Y mul div INT- 1 INT+ 8 pow x INT- 2,-1/(8*x**2),2,1,2
Y add INT- 5 x,x - 5,2,1,1
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul INT- 5 x,x**2/2 - 5*x,4,2,4
Y mul add x pow x INT+ 2 sin x,(x**2 + x)*sin(x),3,0,4
Y add mul INT+ 2 cos x add mul INT- 1 mul x cos x add mul INT- 1 mul pow x INT+ 2 cos x add mul INT+ 2 mul x sin x sin x,-x**2*cos(x) + 2*x*sin(x) - x*cos(x) + sin(x) + 2*cos(x),12,4,11
Y add INT+ 4 mul INT+ 5 x,5*x + 4,3,2,2
Y add mul INT+ 4 x mul div INT+ 5 INT+ 2 pow x INT+ 2,5*x**2/2 + 4*x,4,2,4
Y mul div INT+ 1 INT+ 5 sqrt x,sqrt(x)/5,2,1,2
Y mul div INT+ 2 INT+ 1 5 pow x div INT+ 3 INT+ 2,2*x**(3/2)/15,2,1,2
Y add mul INT- 1 x mul x add x pow x INT+ 2,x*(x**2 + x) - x,5,1,5
Y add mul div INT- 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul div INT+ 1 INT+ 4 pow x INT+ 4,x**4/4 + x**3/3 - x**2/2,6,3,7
Y mul div INT+ 2 INT+ 5 pow x INT+ 3,2*x**3/5,2,1,2
Y mul div INT+ 1 INT+ 1 0 pow x INT+ 4,x**4/10,2,1,2
Y ln mul x add x pow x INT+ 2,log(x*(x**2 + x)),1,0,1
Y add mul INT- 3 x add mul x ln mul x add x pow x INT+ 2 ln add INT+ 1 x,x*log(x*(x**2 + x)) - 3*x + log(x + 1),5,1,5
Y exp mul INT+ 1 0 x,exp(10*x),1,0,1
Y mul div INT+ 1 INT+ 1 0 exp mul INT+ 1 0 x,exp(10*x)/10,2,1,2
Y mul x add x ln pow x INT+ 2,x*(x + log(x**2)),3,0,3
Y add mul div INT- 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul div INT+ 1 INT+ 2 mul pow x INT+ 2 ln pow x INT+ 2,x**3/3 + x**2*log(x**2)/2 - x**2/2,7,3,8
Y add pow x INT+ 4 ln x,x**4 + log(x),2,0,3
Y add mul INT- 1 x add mul div INT+ 1 INT+ 5 pow x INT+ 5 mul x ln x,x**5/5 + x*log(x) - x,6,2,6
Y mul x add x cos pow x INT+ 2,x*(x + cos(x**2)),3,0,3
Y add mul div INT+ 1 INT+ 2 sin pow x INT+ 2 mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 + sin(x**2)/2,4,2,5
Y mul x add pow x INT+ 2 ln x,x*(x**2 + log(x)),3,0,4
Y add mul div INT- 1 INT+ 4 pow x INT+ 2 add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul div INT+ 1 INT+ 2 mul pow x INT+ 2 ln x,x**4/4 + x**2*log(x)/2 - x**2/4,7,3,8
Y sinh add INT+ 1 x,sinh(x + 1),1,0,1
Y cosh add INT+ 1 x,cosh(x + 1),1,0,1
Y add pow x INT+ 4 sin x,x**4 + sin(x),2,0,3
Y add mul INT- 1 cos x mul div INT+ 1 INT+ 5 pow x INT+ 5,x**5/5 - cos(x),4,2,5
Y pow add x sqrt x INT+ 3,(sqrt(x) + x)**3,1,0,1
Y add pow x INT+ 3 add mul div INT+ 1 INT+ 4 pow x INT+ 4 add mul div INT+ 2 INT+ 5 pow x div INT+ 5 INT+ 2 mul div INT+ 6 INT+ 7 pow x div INT+ 7 INT+ 2,6*x**(7/2)/7 + 2*x**(5/2)/5 + x**4/4 + x**3,7,3,8
Y mul x ln add x pow x INT+ 2,x*log(x**2 + x),2,0,2
Y add mul div INT+ 1 INT+ 2 x add mul div INT- 1 INT+ 2 pow x INT+ 2 add mul div INT- 1 INT+ 2 ln add INT+ 1 x mul div INT+ 1 INT+ 2 mul pow x INT+ 2 ln add x pow x INT+ 2,x**2*log(x**2 + x)/2 - x**2/2 + x/2 - log(x + 1)/2,9,4,9
Y atan add INT+ 1 x,atan(x + 1),1,0,1
Y add mul div INT- 1 INT+ 2 ln add INT+ 2 add pow x INT+ 2 mul INT+ 2 x add mul x atan add INT+ 1 x atan add INT+ 1 x,x*atan(x + 1) - log(x**2 + 2*x + 2)/2 + atan(x + 1),5,1,6
Y add x mul div INT+ 1 INT+ 2 pi,x + pi/2,3,2,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 1 INT+ 2 mul pi x,x**2/2 + pi*x/2,5,3,4
Y mul x add x sin pow x INT+ 2,x*(x + sin(x**2)),3,0,3
Y add mul div INT- 1 INT+ 2 cos pow x INT+ 2 mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 - cos(x**2)/2,4,2,5
Y mul INT+ 2 5 pow x INT- 1,25/x,2,1,2
Y mul INT+ 2 5 ln x,25*log(x),2,1,2
Y add x mul x add x mul INT- 1 pow x INT+ 2,x*(-x**2 + x) + x,5,1,5
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT- 1 INT+ 4 pow x INT+ 4 mul div INT+ 1 INT+ 3 pow x INT+ 3,-x**4/4 + x**3/3 + x**2/2,6,3,7
Y add x add pow x INT- 1 pow x INT+ 2,x**2 + x + 1/x,3,0,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 3 pow x INT+ 3 ln x,x**3/3 + x**2/2 + log(x),5,2,6
Y pow cosh x INT- 1,1/cosh(x),1,0,1
Y mul INT+ 2 atan tanh mul div INT+ 1 INT+ 2 x,2*atan(tanh(x/2)),2,1,2
Y mul INT+ 5 mul x add INT+ 1 x,5*x*(x + 1),4,2,2
Y add mul div INT+ 5 INT+ 2 pow x INT+ 2 mul div INT+ 5 INT+ 3 pow x INT+ 3,5*x**3/3 + 5*x**2/2,4,2,5
Y mul pow x INT+ 2 pow add INT+ 3 x INT+ 2,x**2*(x + 3)**2,2,0,3
Y add mul INT+ 3 pow x INT+ 3 add mul div INT+ 1 INT+ 5 pow x INT+ 5 mul div INT+ 3 INT+ 2 pow x INT+ 4,x**5/5 + 3*x**4/2 + 3*x**3,6,3,7
Y add pow x INT+ 2 mul div INT+ 1 INT+ 4 x,x**2 + x/4,3,1,3
Y add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul div INT+ 1 INT+ 8 pow x INT+ 2,x**3/3 + x**2/8,4,2,5
Y mul x add pow x INT+ 2 pow x INT+ 3,x*(x**3 + x**2),3,0,4
Y add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul div INT+ 1 INT+ 5 pow x INT+ 5,x**5/5 + x**4/4,4,2,5
Y add pow x INT+ 4 cos x,x**4 + cos(x),2,0,3
Y add mul div INT+ 1 INT+ 5 pow x INT+ 5 sin x,x**5/5 + sin(x),3,1,4
Y mul INT+ 2 pow x INT- 4,2/x**4,2,1,2
Y mul div INT- 2 INT+ 3 pow x INT- 3,-2/(3*x**3),2,1,2
Y add mul INT+ 2 pow x INT+ 2 mul INT+ 5 x,2*x**2 + 5*x,4,2,4
Y add mul div INT+ 2 INT+ 3 pow x INT+ 3 mul div INT+ 5 INT+ 2 pow x INT+ 2,2*x**3/3 + 5*x**2/2,4,2,5
Y mul x cos mul INT+ 2 pow x INT+ 2,x*cos(2*x**2),2,0,2
Y mul div INT+ 1 INT+ 4 sin mul INT+ 2 pow x INT+ 2,sin(2*x**2)/4,2,1,2
Y add pow x INT+ 4 exp x,x**4 + exp(x),2,0,3
Y add mul div INT+ 1 INT+ 5 pow x INT+ 5 exp x,x**5/5 + exp(x),3,1,4
Y add x mul INT+ 3 pow x INT+ 4,3*x**4 + x,3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 3 INT+ 5 pow x INT+ 5,3*x**5/5 + x**2/2,4,2,5
Y add pow x INT+ 4 tan x,x**4 + tan(x),2,0,3
Y add mul INT- 1 ln cos x mul div INT+ 1 INT+ 5 pow x INT+ 5,x**5/5 - log(cos(x)),4,2,5
Y add pow x INT- 2 mul INT- 1 x,-x + x**(-2),3,1,3
Y add mul INT- 1 pow x INT- 1 mul div INT- 1 INT+ 2 pow x INT+ 2,-x**2/2 - 1/x,4,2,5
Y add x add sqrt x cos x,sqrt(x) + x + cos(x),3,0,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 2 INT+ 3 pow x div INT+ 3 INT+ 2 sin x,2*x**(3/2)/3 + x**2/2 + sin(x),5,2,6
Y add mul INT+ 4 x mul INT+ 4 sin x,4*x + 4*sin(x),4,2,4
Y add mul INT- 4 cos x mul INT+ 2 pow x INT+ 2,2*x**2 - 4*cos(x),4,2,5
Y add mul INT+ 3 x mul INT+ 3 sqrt x,3*sqrt(x) + 3*x,4,2,4
Y add mul INT+ 2 pow x div INT+ 3 INT+ 2 mul div INT+ 3 INT+ 2 pow x INT+ 2,2*x**(3/2) + 3*x**2/2,4,2,5
Y pow sinh x INT- 1,1/sinh(x),1,0,1
Y ln tanh mul div INT+ 1 INT+ 2 x,log(tanh(x/2)),1,0,1
Y mul x tan mul INT+ 2 pow x INT+ 2,x*tan(2*x**2),2,0,2
Y mul div INT+ 1 INT+ 8 ln add INT+ 1 pow tan mul INT+ 2 pow x INT+ 2 INT+ 2,log(tan(2*x**2)**2 + 1)/8,2,1,2
Y pow tanh x INT- 1,1/tanh(x),1,0,1
Y add x add mul INT- 1 ln add INT+ 1 tanh x ln tanh x,x - log(tanh(x) + 1) + log(tanh(x)),4,1,4
Y mul INT+ 5 pow x div INT+ 5 INT+ 2,5*x**(5/2),2,1,2
Y mul div INT+ 1 0 INT+ 7 pow x div INT+ 7 INT+ 2,10*x**(7/2)/7,2,1,2
Y mul INT+ 3 mul x exp mul INT- 1 x,3*x*exp(-x),3,1,2
